,0,1
2132,799,1
2133,223,1
2134,451,1
2135,715,1
2136,337,1
2137,71,1
2138,276,1
2139,632,1
2140,927,1
2141,224,1
2142,871,1
2143,464,1
2144,800,1
2145,169,1
2146,311,1
2147,569,1
2148,379,1
2149,264,1
2150,576,1
2151,758,1
2152,44,1
2153,601,1
2154,638,1
2155,8,1
2156,968,1
2157,616,1
2158,336,1
2159,569,1
2160,410,1
2161,380,1
2162,272,1
2163,99,1
2164,243,1
2165,958,1
2166,703,1
2167,964,1
2168,635,1
2169,449,1
2170,429,1
2171,582,1
2172,630,1
2173,454,1
2174,20,1
2175,928,1
2176,27,1
2177,986,1
2178,561,1
2179,368,1
2180,221,1
2181,82,1
2182,696,1
2183,361,1
2184,117,1
2185,883,1
2186,1022,0
2187,835,1
2188,828,1
2189,876,1
2190,124,1
2191,184,1
2192,474,1
2193,768,1
2194,874,1
2195,133,1
2196,714,1
2197,453,1
2198,43,1
2199,374,1
2200,369,1
2201,539,1
2202,647,1
2203,775,1
2204,771,1
2205,946,1
2206,593,1
2207,512,1
2208,380,1
2209,841,1
2210,491,1
2211,201,1
2212,535,1
2213,627,1
2214,541,1
2215,28,1
2216,845,1
2217,675,1
2218,306,1
2219,665,1
2220,953,1
2221,560,1
2222,134,1
2223,731,1
2224,931,1
2225,394,1
2226,283,1
2227,785,1
2228,852,1
2229,966,1
2230,260,1
2231,772,1
2232,604,1
2233,654,1
2234,238,1
2235,835,1
2236,919,1
2237,522,1
2238,198,1
2239,786,1
2240,10,1
2241,280,1
2242,881,1
2243,330,1
2244,504,1
2245,893,1
2246,524,1
2247,897,1
2248,608,1
2249,93,1
2250,619,1
2251,738,1
2252,574,1
2253,386,1
2254,37,1
2255,834,1
2256,176,1
2257,915,1
2258,720,1
2259,762,1
2260,205,1
2261,361,1
2262,794,1
2263,318,1
2264,449,1
2265,307,1
2266,73,1
2267,740,1
2268,907,1
2269,405,1
2270,372,1
2271,83,1
2272,648,1
2273,1025,0
2274,945,1
2275,147,1
2276,504,1
2277,188,1
2278,616,1
2279,98,1
2280,616,1
2281,494,1
2282,618,1
2283,493,1
2284,869,1
2285,758,1
2286,633,1
2287,352,1
2288,210,1
2289,590,1
2290,1023,0
2291,637,1
2292,503,1
2293,840,1
2294,861,1
2295,873,1
2296,77,1
2297,710,1
2298,355,1
2299,146,1
2300,827,1
2301,873,1
2302,562,1
2303,307,1
2304,131,1
2305,884,1
2306,962,1
2307,185,1
2308,869,1
2309,821,1
2310,949,1
2311,340,1
2312,657,1
2313,366,1
2314,777,1
2315,166,1
2316,482,1
2317,536,1
2318,921,1
2319,311,1
2320,796,1
2321,1018,0
2322,765,1
2323,293,1
2324,776,1
2325,634,1
2326,225,1
2327,484,1
2328,481,1
2329,835,1
2330,655,1
2331,431,1
2332,580,1
2333,172,1
2334,256,1
2335,107,1
2336,132,1
2337,734,1
2338,1024,0
2339,660,1
2340,408,1
2341,245,1
2342,82,1
2343,313,1
2344,251,1
2345,548,1
2346,153,1
2347,133,1
2348,592,1
2349,471,1
2350,361,1
2351,350,1
2352,930,1
2353,647,1
2354,468,1
2355,455,1
2356,736,1
2357,115,1
2358,674,1
2359,565,1
2360,189,1
2361,896,1
2362,4,1
2363,358,1
2364,39,1
2365,446,1
2366,820,1
2367,444,1
2368,672,1
2369,752,1
2370,609,1
2371,538,1
2372,598,1
2373,626,1
2374,678,1
2375,980,1
2376,531,1
2377,403,1
2378,53,1
2379,342,1
2380,704,1
2381,574,1
2382,108,1
2383,1011,0
2384,260,1
2385,66,1
2386,519,1
2387,981,1
2388,46,1
2389,722,1
2390,583,1
2391,631,1
2392,587,1
2393,343,1
2394,755,1
2395,779,1
2396,560,1
2397,282,1
2398,727,1
2399,217,1
2400,798,1
2401,689,1
2402,288,1
2403,72,1
2404,952,1
2405,741,1
2406,921,1
2407,950,1
2408,839,1
2409,498,1
2410,722,1
2411,669,1
2412,668,1
2413,935,1
2414,38,1
2415,325,1
2416,1015,0
2417,817,1
2418,365,1
2419,121,1
2420,313,1
2421,447,1
2422,61,1
2423,47,1
2424,449,1
2425,961,1
2426,251,1
2427,419,1
2428,482,1
2429,52,1
2430,792,1
2431,801,1
2432,964,1
2433,290,1
2434,86,1
2435,684,1
2436,147,1
2437,478,1
2438,1010,0
2439,841,1
2440,569,1
2441,851,1
2442,638,1
2443,616,1
2444,678,1
2445,917,1
2446,324,1
2447,595,1
2448,982,1
2449,505,1
2450,822,1
2451,720,1
2452,724,1
2453,397,1
2454,954,1
2455,224,1
2456,260,1
2457,898,1
2458,533,1
2459,864,1
2460,354,1
2461,153,1
2462,1007,0
2463,329,1
2464,643,1
2465,416,1
2466,495,1
2467,336,1
2468,591,1
2469,811,1
2470,270,1
2471,687,1
2472,34,1
2473,599,1
2474,681,1
2475,818,1
2476,432,1
2477,898,1
2478,45,1
2479,211,1
2480,93,1
2481,848,1
2482,753,1
2483,773,1
2484,68,1
2485,358,1
2486,553,1
2487,847,1
2488,927,1
2489,792,1
2490,987,1
2491,981,1
2492,362,1
2493,79,1
2494,655,1
2495,994,1
2496,366,1
2497,295,1
2498,246,1
2499,338,1
2500,528,1
2501,508,1
2502,209,1
2503,980,1
2504,570,1
2505,234,1
2506,502,1
2507,623,1
2508,807,1
2509,754,1
2510,991,1
2511,816,1
2512,11,1
2513,509,1
2514,327,1
2515,111,1
2516,498,1
2517,533,1
2518,746,1
2519,150,1
2520,532,1
2521,933,1
2522,243,1
2523,40,1
2524,260,1
2525,113,1
2526,847,1
2527,601,1
2528,49,1
2529,518,1
2530,458,1
2531,894,1
2532,985,1
2533,773,1
2534,22,1
2535,931,1
2536,1010,0
2537,775,1
2538,245,1
2539,239,1
2540,294,1
2541,456,1
2542,127,1
2543,730,1
2544,608,1
2545,463,1
2546,425,1
2547,587,1
2548,386,1
2549,332,1
2550,729,1
2551,327,1
2552,428,1
2553,347,1
2554,996,1
2555,263,1
2556,41,1
2557,639,1
2558,694,1
2559,936,1
2560,952,1
2561,618,1
2562,303,1
2563,1017,0
2564,856,1
2565,599,1
2566,730,1
2567,505,1
2568,295,1
2569,813,1
2570,828,1
2571,959,1
2572,1000,1
2573,420,1
2574,254,1
2575,191,1
2576,627,1
2577,357,1
2578,1009,0
2579,580,1
2580,897,1
2581,901,1
2582,385,1
2583,975,1
2584,611,1
2585,141,1
2586,370,1
2587,938,1
2588,739,1
2589,860,1
2590,714,1
2591,746,1
2592,157,1
2593,766,1
2594,18,1
2595,691,1
2596,901,1
2597,993,1
2598,656,1
2599,301,1
2600,116,1
2601,978,1
2602,909,1
2603,503,1
2604,437,1
2605,53,1
2606,493,1
2607,968,1
2608,970,1
2609,356,1
2610,111,1
2611,206,1
2612,254,1
2613,902,1
2614,557,1
2615,75,1
2616,724,1
2617,485,1
2618,213,1
2619,846,1
2620,95,1
2621,377,1
2622,805,1
2623,629,1
2624,6,1
2625,564,1
2626,625,1
2627,729,1
2628,20,1
2629,473,1
2630,322,1
2631,355,1
2632,653,1
2633,770,1
2634,180,1
2635,820,1
2636,468,1
2637,703,1
2638,548,1
2639,859,1
2640,862,1
2641,163,1
2642,938,1
2643,356,1
2644,159,1
2645,99,1
2646,318,1
2647,250,1
2648,591,1
2649,127,1
2650,542,1
2651,787,1
2652,627,1
2653,488,1
2654,496,1
2655,130,1
2656,949,1
2657,1014,0
2658,819,1
2659,770,1
2660,18,1
2661,262,1
2662,62,1
2663,155,1
2664,800,1
2665,371,1
2666,279,1
2667,399,1
2668,950,1
2669,261,1
2670,807,1
2671,510,1
2672,564,1
2673,886,1
2674,73,1
2675,900,1
2676,177,1
2677,630,1
2678,959,1
2679,417,1
2680,510,1
2681,673,1
2682,764,1
2683,606,1
2684,757,1
2685,363,1
2686,557,1
2687,833,1
2688,748,1
2689,998,1
2690,766,1
2691,679,1
2692,346,1
2693,131,1
2694,634,1
2695,767,1
2696,397,1
2697,809,1
2698,697,1
2699,677,1
2700,185,1
2701,87,1
2702,964,1
2703,82,1
2704,645,1
2705,188,1
2706,140,1
2707,379,1
2708,178,1
2709,209,1
2710,963,1
2711,954,1
2712,321,1
2713,454,1
2714,201,1
2715,510,1
2716,329,1
2717,46,1
2718,984,1
2719,280,1
2720,785,1
2721,161,1
2722,218,1
2723,549,1
2724,464,1
2725,860,1
2726,126,1
2727,583,1
2728,769,1
2729,1013,0
2730,1021,0
2731,806,1
2732,24,1
2733,212,1
2734,679,1
2735,540,1
2736,453,1
2737,236,1
2738,333,1
2739,152,1
2740,848,1
2741,849,1
2742,410,1
2743,483,1
2744,69,1
2745,654,1
2746,949,1
2747,846,1
2748,936,1
2749,332,1
2750,229,1
2751,740,1
2752,520,1
2753,937,1
2754,651,1
2755,903,1
2756,48,1
2757,819,1
2758,378,1
2759,327,1
2760,582,1
2761,952,1
2762,11,1
2763,625,1
2764,739,1
2765,728,1
2766,331,1
2767,724,1
2768,684,1
2769,550,1
2770,697,1
2771,345,1
2772,837,1
2773,864,1
2774,751,1
2775,558,1
2776,121,1
2777,180,1
2778,651,1
2779,962,1
2780,116,1
2781,666,1
2782,982,1
2783,668,1
2784,87,1
2785,969,1
2786,279,1
2787,558,1
2788,52,1
2789,138,1
2790,1013,0
2791,132,1
2792,618,1
2793,130,1
2794,1011,0
2795,895,1
2796,611,1
2797,285,1
2798,285,1
2799,443,1
2800,627,1
2801,421,1
2802,121,1
2803,1025,0
2804,843,1
2805,543,1
2806,924,1
2807,239,1
2808,607,1
2809,986,1
2810,358,1
2811,114,1
2812,553,1
2813,885,1
2814,182,1
2815,797,1
2816,362,1
2817,495,1
2818,614,1
2819,15,1
2820,543,1
2821,724,1
2822,693,1
2823,683,1
2824,582,1
2825,71,1
2826,143,1
2827,621,1
2828,488,1
2829,639,1
2830,689,1
2831,842,1
2832,419,1
2833,163,1
2834,521,1
2835,493,1
2836,252,1
2837,988,1
2838,332,1
2839,188,1
2840,335,1
2841,105,1
2842,682,1
2843,475,1
2844,650,1
2845,278,1
2846,812,1
2847,79,1
2848,521,1
2849,529,1
2850,851,1
2851,856,1
2852,367,1
2853,142,1
2854,773,1
2855,339,1
2856,620,1
2857,679,1
2858,185,1
2859,15,1
2860,773,1
2861,807,1
2862,325,1
2863,258,1
2864,208,1
2865,471,1
2866,442,1
2867,522,1
2868,980,1
2869,248,1
2870,141,1
2871,902,1
2872,765,1
2873,186,1
2874,863,1
2875,430,1
2876,994,1
2877,297,1
2878,787,1
2879,694,1
2880,799,1
2881,847,1
2882,556,1
2883,788,1
2884,93,1
2885,92,1
2886,431,1
2887,708,1
2888,904,1
2889,62,1
2890,836,1
2891,828,1
2892,922,1
2893,398,1
2894,814,1
2895,1010,0
2896,679,1
2897,124,1
2898,667,1
2899,123,1
2900,298,1
2901,25,1
2902,295,1
2903,432,1
2904,117,1
2905,384,1
2906,756,1
2907,915,1
2908,955,1
2909,281,1
2910,481,1
2911,571,1
2912,310,1
2913,490,1
2914,776,1
2915,598,1
2916,740,1
2917,507,1
2918,943,1
2919,109,1
2920,937,1
2921,311,1
2922,5,1
2923,447,1
2924,944,1
2925,67,1
2926,786,1
2927,727,1
2928,314,1
2929,603,1
2930,263,1
2931,426,1
2932,648,1
2933,464,1
2934,295,1
2935,204,1
2936,435,1
2937,1018,0
2938,576,1
2939,667,1
2940,364,1
2941,945,1
2942,597,1
2943,637,1
2944,497,1
2945,243,1
2946,84,1
2947,565,1
2948,929,1
2949,694,1
2950,685,1
2951,209,1
2952,203,1
2953,686,1
2954,605,1
2955,668,1
2956,734,1
2957,316,1
2958,472,1
2959,23,1
2960,713,1
2961,417,1
2962,836,1
2963,436,1
2964,460,1
2965,641,1
2966,543,1
2967,628,1
2968,776,1
2969,711,1
2970,591,1
2971,799,1
2972,888,1
2973,986,1
2974,667,1
2975,240,1
2976,495,1
2977,249,1
2978,364,1
2979,849,1
2980,59,1
2981,928,1
2982,816,1
2983,978,1
2984,625,1
2985,30,1
2986,608,1
2987,375,1
2988,995,1
2989,868,1
2990,86,1
2991,575,1
2992,949,1
2993,530,1
2994,135,1
2995,933,1
2996,494,1
2997,812,1
2998,828,1
2999,914,1
3000,848,1
3001,901,1
3002,451,1
3003,986,1
3004,188,1
3005,88,1
3006,999,1
3007,51,1
3008,96,1
3009,820,1
3010,798,1
3011,811,1
3012,308,1
3013,117,1
3014,750,1
3015,946,1
3016,94,1
3017,887,1
3018,70,1
3019,0,1
3020,82,1
3021,698,1
3022,173,1
3023,734,1
3024,318,1
3025,953,1
3026,454,1
3027,823,1
3028,744,1
3029,928,1
3030,304,1
3031,230,1
3032,606,1
3033,137,1
3034,202,1
3035,743,1
3036,470,1
3037,446,1
3038,966,1
3039,849,1
3040,156,1
3041,642,1
3042,418,1
3043,858,1
3044,601,1
3045,687,1
3046,263,1
3047,616,1
3048,136,1
3049,731,1
3050,234,1
3051,1001,0
3052,215,1
3053,809,1
3054,494,1
3055,320,1
3056,128,1
3057,343,1
3058,177,1
3059,858,1
3060,573,1
3061,91,1
3062,704,1
3063,642,1
3064,569,1
3065,243,1
3066,203,1
3067,780,1
3068,328,1
3069,844,1
3070,176,1
3071,109,1
3072,348,1
3073,582,1
3074,462,1
3075,586,1
3076,9,1
3077,538,1
3078,527,1
3079,910,1
3080,42,1
3081,804,1
3082,901,1
3083,863,1
3084,514,1
3085,856,1
3086,77,1
3087,550,1
3088,386,1
3089,503,1
3090,701,1
3091,927,1
3092,14,1
3093,60,1
3094,689,1
3095,228,1
3096,14,1
3097,935,1
3098,131,1
3099,261,1
3100,36,1
3101,670,1
3102,703,1
3103,740,1
3104,403,1
3105,709,1
3106,289,1
3107,773,1
3108,250,1
3109,77,1
3110,298,1
3111,971,1
3112,415,1
3113,76,1
3114,577,1
3115,54,1
3116,6,1
3117,787,1
3118,749,1
3119,988,1
3120,979,1
3121,532,1
3122,459,1
3123,481,1
3124,565,1
3125,700,1
3126,357,1
3127,125,1
3128,260,1
3129,508,1
3130,644,1
3131,342,1
3132,613,1
3133,470,1
3134,1,1
3135,418,1
3136,64,1
3137,240,1
3138,69,1
3139,622,1
3140,299,1
3141,841,1
3142,1007,0
3143,690,1
3144,405,1
3145,33,1
3146,491,1
3147,1005,0
3148,511,1
3149,514,1
3150,436,1
3151,523,1
3152,496,1
3153,114,1
3154,393,1
3155,652,1
3156,799,1
3157,1005,0
3158,357,1
3159,688,1
3160,655,1
3161,732,1
3162,618,1
3163,473,1
3164,0,1
3165,879,1
3166,318,1
3167,393,1
3168,953,1
3169,765,1
3170,263,1
3171,44,1
3172,528,1
3173,26,1
3174,773,1
3175,94,1
3176,748,1
3177,390,1
3178,79,1
3179,852,1
3180,879,1
3181,0,1
3182,153,1
3183,152,1
3184,37,1
3185,573,1
3186,314,1
3187,132,1
3188,624,1
3189,813,1
3190,829,1
3191,566,1
3192,58,1
3193,70,1
3194,689,1
3195,257,1
3196,948,1
3197,637,1
3198,32,1
3199,254,1
3200,249,1
3201,450,1
3202,698,1
3203,192,1
3204,72,1
3205,560,1
3206,494,1
3207,584,1
3208,91,1
3209,129,1
3210,681,1
3211,324,1
3212,305,1
3213,996,1
3214,123,1
3215,394,1
3216,591,1
3217,215,1
3218,480,1
3219,671,1
3220,340,1
3221,524,1
3222,569,1
3223,662,1
3224,811,1
3225,954,1
3226,850,1
3227,500,1
3228,530,1
3229,588,1
3230,309,1
3231,722,1
3232,186,1
3233,532,1
3234,621,1
3235,345,1
3236,34,1
3237,720,1
3238,817,1
3239,386,1
3240,375,1
3241,233,1
3242,726,1
3243,87,1
3244,922,1
3245,9,1
3246,1015,0
3247,833,1
3248,574,1
3249,370,1
3250,449,1
3251,355,1
3252,188,1
3253,818,1
3254,817,1
3255,554,1
3256,213,1
3257,805,1
3258,769,1
3259,390,1
3260,502,1
3261,796,1
3262,68,1
3263,228,1
3264,679,1
3265,387,1
3266,107,1
3267,806,1
3268,810,1
3269,877,1
3270,843,1
3271,616,1
3272,521,1
3273,720,1
3274,199,1
3275,9,1
3276,210,1
3277,785,1
3278,602,1
3279,912,1
3280,358,1
3281,305,1
3282,530,1
3283,872,1
3284,906,1
3285,135,1
3286,405,1
3287,817,1
3288,810,1
3289,123,1
3290,172,1
3291,843,1
3292,81,1
3293,367,1
3294,482,1
3295,909,1
3296,572,1
3297,48,1
3298,13,1
3299,329,1
3300,811,1
3301,278,1
3302,876,1
3303,867,1
3304,769,1
3305,950,1
3306,995,1
3307,236,1
3308,150,1
3309,991,1
3310,60,1
3311,281,1
3312,868,1
3313,109,1
3314,148,1
3315,229,1
3316,222,1
3317,87,1
3318,475,1
3319,112,1
3320,478,1
3321,967,1
3322,503,1
3323,169,1
3324,247,1
3325,776,1
3326,185,1
3327,841,1
3328,171,1
3329,28,1
3330,452,1
3331,600,1
3332,297,1
3333,324,1
3334,734,1
3335,168,1
3336,25,1
3337,636,1
3338,971,1
3339,572,1
3340,31,1
3341,192,1
3342,777,1
3343,485,1
3344,101,1
3345,521,1
3346,801,1
3347,943,1
3348,632,1
3349,390,1
3350,3,1
3351,132,1
3352,543,1
3353,415,1
3354,878,1
3355,241,1
3356,667,1
3357,570,1
3358,590,1
3359,686,1
3360,447,1
3361,306,1
3362,184,1
3363,365,1
3364,875,1
3365,747,1
3366,726,1
3367,552,1
3368,622,1
3369,721,1
3370,785,1
3371,831,1
3372,889,1
3373,340,1
3374,406,1
3375,721,1
3376,888,1
3377,397,1
3378,826,1
3379,596,1
3380,206,1
3381,985,1
3382,966,1
3383,794,1
3384,633,1
3385,368,1
3386,505,1
3387,268,1
3388,65,1
3389,585,1
3390,116,1
3391,996,1
3392,974,1
3393,36,1
3394,838,1
3395,547,1
3396,812,1
3397,1021,0
3398,934,1
3399,765,1
3400,636,1
3401,535,1
3402,731,1
3403,524,1
3404,475,1
3405,890,1
3406,569,1
3407,630,1
3408,608,1
3409,834,1
3410,829,1
3411,862,1
3412,678,1
3413,379,1
3414,698,1
3415,839,1
3416,89,1
3417,553,1
3418,738,1
3419,854,1
3420,522,1
3421,29,1
3422,687,1
3423,205,1
3424,10,1
3425,1003,0
3426,435,1
3427,578,1
3428,919,1
3429,492,1
3430,601,1
3431,130,1
3432,352,1
3433,629,1
3434,44,1
3435,861,1
3436,190,1
3437,817,1
3438,902,1
3439,828,1
3440,891,1
3441,60,1
3442,273,1
3443,213,1
3444,433,1
3445,600,1
3446,329,1
3447,275,1
3448,425,1
3449,368,1
3450,830,1
3451,409,1
3452,236,1
3453,906,1
3454,283,1
3455,9,1
3456,353,1
3457,413,1
3458,208,1
3459,420,1
3460,735,1
3461,815,1
3462,787,1
3463,49,1
3464,4,1
3465,790,1
3466,1017,0
3467,590,1
3468,511,1
3469,706,1
3470,177,1
3471,772,1
3472,523,1
3473,1012,0
3474,882,1
3475,129,1
3476,837,1
3477,150,1
3478,118,1
3479,681,1
3480,822,1
3481,987,1
3482,801,1
3483,281,1
3484,432,1
3485,639,1
3486,875,1
3487,568,1
3488,780,1
3489,154,1
3490,236,1
3491,596,1
3492,203,1
3493,442,1
3494,891,1
3495,423,1
3496,7,1
3497,707,1
3498,997,1
3499,745,1
3500,523,1
3501,160,1
3502,564,1
3503,295,1
3504,829,1
3505,863,1
3506,615,1
3507,323,1
3508,133,1
3509,118,1
3510,487,1
3511,843,1
3512,727,1
3513,359,1
3514,971,1
3515,895,1
3516,672,1
3517,841,1
3518,128,1
3519,121,1
3520,455,1
3521,216,1
3522,289,1
3523,425,1
3524,763,1
3525,70,1
3526,486,1
3527,551,1
3528,420,1
3529,902,1
3530,429,1
3531,988,1
3532,2,1
3533,1015,0
3534,62,1
3535,289,1
3536,195,1
3537,884,1
3538,383,1
3539,55,1
3540,384,1
3541,571,1
3542,669,1
3543,638,1
3544,1010,0
3545,977,1
3546,695,1
3547,705,1
3548,80,1
3549,965,1
3550,386,1
3551,262,1
3552,931,1
3553,845,1
3554,223,1
3555,524,1
3556,1003,0
3557,546,1
3558,846,1
3559,106,1
3560,254,1
3561,650,1
3562,31,1
3563,445,1
3564,459,1
3565,495,1
3566,878,1
3567,68,1
3568,230,1
3569,1013,0
3570,357,1
3571,130,1
3572,880,1
3573,26,1
3574,368,1
3575,327,1
3576,173,1
3577,836,1
3578,896,1
3579,159,1
3580,568,1
3581,459,1
3582,573,1
3583,871,1
3584,766,1
3585,721,1
3586,315,1
3587,335,1
3588,806,1
3589,49,1
3590,917,1
3591,419,1
3592,156,1
3593,492,1
3594,497,1
3595,305,1
3596,510,1
3597,834,1
3598,771,1
3599,617,1
3600,5,1
3601,524,1
3602,584,1
3603,365,1
3604,610,1
3605,11,1
3606,145,1
3607,349,1
3608,463,1
3609,964,1
3610,857,1
3611,967,1
3612,455,1
3613,629,1
3614,187,1
3615,13,1
3616,19,1
3617,50,1
3618,21,1
3619,661,1
3620,978,1
3621,565,1
3622,188,1
3623,785,1
3624,259,1
3625,706,1
3626,984,1
3627,273,1
3628,730,1
3629,624,1
3630,951,1
3631,541,1
3632,110,1
3633,668,1
3634,866,1
3635,102,1
3636,694,1
3637,577,1
3638,944,1
3639,721,1
3640,729,1
3641,10,1
3642,330,1
3643,232,1
3644,988,1
3645,237,1
3646,284,1
3647,567,1
3648,263,1
3649,677,1
3650,871,1
3651,575,1
3652,853,1
3653,760,1
3654,1022,0
3655,683,1
3656,468,1
3657,726,1
3658,570,1
3659,666,1
3660,354,1
3661,391,1
3662,806,1
3663,925,1
3664,417,1
3665,474,1
3666,896,1
3667,765,1
3668,581,1
3669,132,1
3670,224,1
3671,994,1
3672,919,1
3673,363,1
3674,696,1
3675,799,1
3676,141,1
3677,394,1
3678,714,1
3679,64,1
3680,131,1
3681,919,1
3682,646,1
3683,964,1
3684,253,1
3685,955,1
3686,636,1
3687,326,1
3688,800,1
3689,498,1
3690,319,1
3691,195,1
3692,306,1
3693,207,1
3694,742,1
3695,15,1
3696,689,1
3697,555,1
3698,424,1
3699,784,1
3700,478,1
3701,54,1
3702,83,1
3703,52,1
3704,766,1
3705,357,1
3706,763,1
3707,592,1
3708,63,1
3709,787,1
3710,999,1
3711,146,1
3712,602,1
3713,860,1
3714,445,1
3715,79,1
3716,239,1
3717,29,1
3718,212,1
3719,114,1
3720,137,1
3721,383,1
3722,961,1
3723,886,1
3724,105,1
3725,25,1
3726,671,1
3727,560,1
3728,656,1
3729,342,1
3730,48,1
3731,734,1
3732,313,1
3733,747,1
3734,39,1
3735,685,1
3736,697,1
3737,489,1
3738,276,1
3739,1021,0
3740,274,1
3741,472,1
3742,884,1
3743,205,1
3744,360,1
3745,800,1
3746,926,1
3747,816,1
3748,369,1
3749,432,1
3750,896,1
3751,245,1
3752,271,1
3753,497,1
3754,296,1
3755,244,1
3756,580,1
3757,423,1
3758,0,1
3759,170,1
3760,485,1
3761,473,1
3762,175,1
3763,348,1
3764,392,1
3765,1017,0
3766,524,1
3767,615,1
3768,468,1
3769,572,1
3770,681,1
3771,557,1
3772,820,1
3773,586,1
3774,526,1
3775,541,1
3776,180,1
3777,837,1
3778,830,1
3779,38,1
3780,460,1
3781,928,1
3782,725,1
3783,706,1
3784,664,1
3785,502,1
3786,153,1
3787,764,1
3788,278,1
3789,518,1
3790,139,1
3791,868,1
3792,602,1
3793,500,1
3794,291,1
3795,487,1
3796,407,1
3797,154,1
3798,323,1
3799,906,1
3800,402,1
3801,501,1
3802,327,1
3803,613,1
3804,395,1
3805,540,1
3806,884,1
3807,1001,0
3808,904,1
3809,810,1
3810,64,1
3811,111,1
3812,830,1
3813,392,1
3814,544,1
3815,168,1
3816,335,1
3817,418,1
3818,522,1
3819,979,1
3820,764,1
3821,975,1
3822,251,1
3823,238,1
3824,574,1
3825,329,1
3826,744,1
3827,789,1
3828,727,1
3829,424,1
3830,781,1
3831,29,1
3832,214,1
3833,353,1
3834,739,1
3835,288,1
3836,4,1
3837,12,1
3838,778,1
3839,727,1
3840,98,1
3841,330,1
3842,90,1
3843,445,1
3844,52,1
3845,597,1
3846,509,1
3847,155,1
3848,188,1
3849,969,1
3850,507,1
3851,845,1
3852,160,1
3853,44,1
3854,162,1
3855,240,1
3856,757,1
3857,505,1
3858,758,1
3859,179,1
3860,1012,0
3861,28,1
3862,579,1
3863,305,1
3864,652,1
3865,518,1
3866,580,1
3867,166,1
3868,136,1
3869,1011,0
3870,677,1
3871,171,1
3872,222,1
3873,456,1
3874,833,1
3875,181,1
3876,467,1
3877,90,1
3878,724,1
3879,239,1
3880,204,1
3881,818,1
3882,930,1
3883,676,1
3884,788,1
3885,876,1
3886,147,1
3887,922,1
3888,546,1
3889,9,1
3890,288,1
3891,475,1
3892,883,1
3893,394,1
3894,519,1
3895,999,1
3896,597,1
3897,519,1
3898,507,1
3899,564,1
3900,671,1
3901,489,1
3902,965,1
3903,337,1
3904,1000,1
3905,400,1
3906,486,1
3907,909,1
3908,292,1
3909,556,1
3910,957,1
3911,576,1
3912,436,1
3913,0,1
3914,28,1
3915,990,1
3916,502,1
3917,948,1
3918,356,1
3919,890,1
3920,659,1
3921,141,1
3922,1018,0
3923,778,1
3924,398,1
3925,882,1
3926,309,1
3927,719,1
3928,1011,0
3929,995,1
3930,38,1
3931,696,1
3932,1024,0
3933,521,1
3934,279,1
3935,118,1
3936,30,1
3937,410,1
3938,494,1
3939,191,1
3940,772,1
3941,558,1
3942,755,1
3943,498,1
3944,394,1
3945,282,1
3946,973,1
3947,697,1
3948,912,1
3949,321,1
3950,13,1
3951,112,1
3952,680,1
3953,511,1
3954,861,1
3955,194,1
3956,724,1
3957,871,1
3958,797,1
3959,389,1
3960,569,1
3961,219,1
3962,258,1
3963,908,1
3964,489,1
3965,3,1
3966,882,1
3967,884,1
3968,352,1
3969,769,1
3970,183,1
3971,200,1
3972,570,1
3973,945,1
3974,642,1
3975,532,1
3976,914,1
3977,552,1
3978,550,1
3979,140,1
3980,18,1
3981,721,1
3982,508,1
3983,361,1
3984,559,1
3985,975,1
3986,401,1
3987,673,1
3988,1013,0
3989,938,1
3990,19,1
3991,479,1
3992,780,1
3993,123,1
3994,130,1
3995,794,1
3996,777,1
3997,691,1
3998,237,1
3999,271,1
4000,75,1
4001,748,1
4002,273,1
4003,66,1
4004,498,1
4005,596,1
4006,962,1
4007,158,1
4008,1011,0
4009,220,1
4010,896,1
4011,922,1
4012,344,1
4013,625,1
4014,238,1
4015,821,1
4016,962,1
4017,959,1
4018,921,1
4019,462,1
4020,280,1
4021,493,1
4022,163,1
4023,789,1
4024,825,1
4025,56,1
4026,71,1
4027,1018,0
4028,92,1
4029,163,1
4030,245,1
4031,15,1
4032,546,1
4033,445,1
4034,140,1
4035,672,1
4036,660,1
4037,435,1
4038,90,1
4039,869,1
4040,928,1
4041,922,1
4042,326,1
4043,27,1
4044,789,1
4045,181,1
4046,827,1
4047,620,1
4048,388,1
4049,593,1
4050,525,1
4051,6,1
4052,749,1
4053,47,1
4054,401,1
4055,328,1
4056,881,1
4057,112,1
4058,343,1
4059,432,1
4060,446,1
4061,420,1
4062,496,1
4063,612,1
4064,755,1
4065,646,1
4066,99,1
4067,678,1
4068,966,1
4069,682,1
4070,981,1
4071,764,1
4072,214,1
4073,23,1
4074,571,1
4075,308,1
4076,293,1
4077,345,1
4078,892,1
4079,805,1
4080,40,1
4081,635,1
4082,977,1
4083,619,1
4084,772,1
4085,874,1
4086,431,1
4087,650,1
4088,146,1
4089,501,1
4090,861,1
4091,987,1
4092,39,1
4093,148,1
4094,901,1
4095,242,1
4096,105,1
4097,280,1
4098,435,1
4099,544,1
4100,323,1
4101,435,1
4102,353,1
4103,111,1
4104,898,1
4105,43,1
4106,145,1
4107,594,1
4108,395,1
4109,613,1
4110,109,1
4111,398,1
4112,397,1
4113,510,1
4114,541,1
4115,871,1
4116,243,1
4117,978,1
4118,474,1
4119,310,1
4120,929,1
4121,767,1
4122,871,1
4123,125,1
